|  SOFIA_name |   Cluster |         RA |        DEC |      Property | SemiMajorAxis | SemiMinorAxis |        R50_19 |        R50_31 |        R50_37 |    R50_cal_19 |    R50_cal_31 |    R50_cal_37 | _RAJ2000_allwise | _DEJ2000_allwise | _RAJ2000_megeath | _DEJ2000_megeath | _RAJ2000_c2d | _DEJ2000_c2d | _RAJ2000_guth | _DEJ2000_guth | _RAJ2000_iras | _DEJ2000_iras | _RAJ2000_akari | _DEJ2000_akari | _RAJ2000_akariyso | _DEJ2000_akariyso | _RAJ2000_enoch06 | _DEJ2000_enoch06 | _RAJ2000_enoch08 | _DEJ2000_enoch08 | _RAJ2000_van_Kempen | _DEJ2000_van_Kempen | _RAJ2000_2mass | _DEJ2000_2mass |                 j |                h |               ks |                i1 |               i2 |               i3 |               i4 |             F11 |             F19 |             m1 |            F31 |            F37 |      m2 |             H70 |          H160 |          H250 |           H350 |           H500 |  S850 | F1100 | S1300 |            alpha |           alpha2 |               e_j |               e_h |              e_ks |              e_i1 |              e_i2 |              e_i3 |              e_i4 |           e_F11 |           e_F19 |            e_m1 |           e_F31 |          e_F37 |   e_m2 |          e_H70 |        e_H160 |        e_H250 |        e_H350 |        e_H500 |           e_S850 | e_F1100 |         e_S1300 | flag_j | flag_h | flag_ks | flag_i1 | flag_i2 | flag_i3 | flag_i4 | flag_F11 | flag_F19 | flag_m1 | flag_F31 | flag_F37 | flag_m2 | flag_H70 | flag_H160 | flag_H250 | flag_H350 | flag_H500 | flag_S850 | flag_F1100 | flag_S1300 |         sLsun |      sLsunlog |         env_mass |      env_masslog |              s |  ext |           inc |                R |             chi2 | sLsun_std |  sLsunlog_std | env_mass_std | env_masslog_std |     s_std |        ext_std | inc_std |          R_std |       chi2_std | sLsun_mad |  sLsunlog_mad | env_mass_mad | env_masslog_mad |   s_mad |       ext_mad | inc_mad |          R_mad |      chi2_mad |       sLsun_skew |    sLsunlog_skew |     env_mass_skew |   env_masslog_skew |           s_skew |          ext_skew |          inc_skew |           R_skew |        chi2_skew |    ltot |           Lbol |          Tbol |
|      Oph.16 |       Oph |   246.6003 | -24.413428 |      Isolated |         3.072 |         3.072 | 3.27569432276 | 4.57920766789 | 5.61092789382 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.599659 |        -24.41302 |               -- |               -- |   246.600143 |   -24.413332 |     246.60021 |     -24.41333 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     246.600187 |     -24.413357 |   0.0570805594325 |   0.333502948284 |   0.784026026726 |             0.755 |              2.1 |             2.44 |             2.69 |   1.78002383073 |   1.82164544728 |           2.39 |  1.60258000021 |    2.370659651 |      -- |   3.48101565978 | 4.58138293962 | 26.2736626903 |  35.2334104621 |  33.7153270928 |    -- |    -- |    -- |  -0.744969525849 |  -0.505290895297 |  0.00570805594325 |   0.0333502948284 |   0.0784026026726 |             0.202 |              0.21 |             0.244 |             0.269 |  0.196094672355 |  0.268899781719 |           0.239 |  0.298193740905 | 0.566744895766 |     -- | 0.711042190502 | 18.7606020168 | 150.022180853 | 103.094645561 | 51.3318643256 |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |  17.716999054 | 17.7170005133 |  0.0010000000475 |            0.001 | 0.699999988079 |  9.0 |  74.742477417 |    1.49499779782 |    20.5011389187 |   4.69756 | 1.33347388106 |   0.00082728 |   1.69870397982 |  0.154338 |  2.08999883839 | 8.70047 |  0.61065396011 |  19.6682775151 |    5.6287 | 1.37331961927 |          0.0 |             1.0 | 0.22239 | 2.96520443701 | 9.43046 | 0.930762149041 | 29.8503206209 |   0.529982257553 |   0.310867847204 |    0.664350384253 |     0.301565012594 |   0.445669457996 |    0.153238873756 | 0.000707755130413 |  -0.958337352584 |  -0.731027157933 |   79.37 |  1.65590647289 | 76.7437750064 |
|      Oph.17 |       Oph |  246.59837 | -24.410949 |      Isolated |         3.072 |         3.072 |           0.0 |           0.0 | 2.98168113142 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.598072 |       -24.410962 |               -- |               -- |   246.598221 |   -24.410957 |     246.59825 |     -24.41097 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |     246.598249 |     -24.410971 |  0.00151945627294 |  0.0128558166325 |  0.0542413331568 |             0.297 |            0.431 |            0.561 |            0.619 |  0.452223132148 |  0.968562090604 |           1.01 |  1.41093938893 |  1.45714883238 |      -- |     3.772270889 | 9.49756028984 | 25.8762956084 |  31.0684267563 |  32.0280954968 |    -- |    -- |    -- |   -0.10328202569 |  0.0646277260301 | 0.000151945627294 |  0.00128558166325 |  0.00542413331568 |            0.0297 |            0.0431 |            0.0561 |            0.0619 |  0.231608867691 |  0.471099119652 |           0.101 |  0.394304205096 |  0.44917109236 |     -- | 0.478031076617 | 46.2481386672 | 144.052853648 | 95.9756290618 | 52.6486271325 |               -- |      -- |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |          4.25 | 4.25000010997 |  0.0010000000475 |            0.001 | 0.699999988079 | 14.0 | 77.8468017578 |   0.998623635477 |    10.4614930233 |  0.875473 | 1.24268227716 |   0.00172979 |   2.44224532278 |  0.154643 |  2.51048043722 | 11.4355 | 0.627535374017 |  20.3654762006 |   1.11195 | 1.33356551855 |    0.0014826 |   2.79452261204 | 0.22239 | 2.96520443701 | 14.0329 | 0.955116905684 | 30.6161118134 |    0.41123111824 |   0.125918032207 |     0.19156162955 |     -0.29470064656 |   0.445930897755 |    -0.12555246951 |   0.0138103891046 |   -0.93001477297 |  -0.677002947178 |   32.64 | 0.629064986935 | 33.8347851881 |
|      Oph.18 |       Oph |  246.57173 |  -24.39585 |      Isolated |         3.072 |         3.072 | 4.33998617736 |  3.9360771985 | 3.68465239004 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.571808 |       -24.396039 |               -- |               -- |   246.571777 |   -24.395874 |     246.57179 |     -24.39592 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.5717 |            -24.3959 |     246.571789 |     -24.395935 |            0.0007 |           0.0009 | 0.00838552601635 |            0.0453 |           0.0877 |            0.161 |            0.237 |  0.300678299129 |  0.672159281197 |          0.516 |  1.20126930578 |  1.28654509343 |      -- |   1.37948609226 |            -- |  7.3337656195 |  1.29522433969 |             -- |  0.21 |    -- | 0.085 |   0.568250699788 |   0.648165044012 |            0.0007 |            0.0009 | 0.000838552601635 |           0.00453 |           0.00877 |            0.0161 |            0.0237 |  0.148357590578 |  0.191628224198 |          0.0516 |  0.274836945272 | 0.539335213345 |     -- |  1.55983039717 |            -- | 12.7030117576 |  15.149902344 |            -- |            0.021 |      -- |          0.0085 |      U |      U |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 1.25800001621 |  1.2580000178 | 0.00999999977648 |             0.01 | 0.699999988079 | 14.0 | 65.0989379883 |    1.15010773375 |     14.490469194 |  0.214174 | 1.18548631812 |   0.00398977 |   1.55417839705 |  0.104731 |  1.73241092691 |  7.1656 | 0.553405202911 |  22.2385011893 |  0.329138 | 1.27245860684 |   0.00444781 |   1.69690692187 |     0.0 | 1.48260221851 | 9.62592 | 0.824835471326 | 32.5844968016 |   0.186716822942 |   0.183574261903 |    0.215776077543 |     0.167741492274 |   0.254745651598 |   -0.167429127081 |  -0.0585881980478 |  -0.579742141287 |  -0.407337948204 |   1.541 | 0.222902281308 |  26.009661357 |
|      Oph.19 |       Oph |  246.62708 | -24.383295 |      Isolated |         3.072 |         3.072 | 2.78397822559 | 5.19135926462 | 7.83391829552 | 2.65065310147 | 3.15865817952 | 3.12085763998 |               -- |               -- |               -- |               -- |   246.626862 |   -24.382538 |     246.62692 |     -24.38256 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.6271 |            -24.3831 |             -- |             -- |            0.0007 |           0.0009 |           0.0015 |             0.286 |            0.371 |            0.438 |            0.466 |  0.168925789043 |  0.637755924715 |          0.639 |  0.59740283228 |  1.29714164702 |      -- |              -- | 41.1859660417 | 101.675272412 |  84.7340999588 |  67.2198492156 |  0.33 |    -- |  0.02 |   0.444956265512 |    1.04669577876 |            0.0007 |            0.0009 |            0.0015 |            0.0286 |            0.0371 |            0.0438 |            0.0466 |  0.157076567576 |  0.124965634979 |           0.161 |   0.39904232436 |  0.88454935666 |     -- |             -- | 59.1655399517 |  48.875106171 | 91.3403580843 | 50.8809153954 |            0.033 |      -- |           0.002 |      U |      U |       U |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |           3.5 | 3.49999995256 | 0.00400000018999 | 0.00400000081278 | 0.699999988079 | 13.0 | 58.2431373596 |     1.1451243529 |     11.248492712 |  0.744676 | 1.25567923864 |   0.00199182 |   1.61936683532 |  0.157989 |  3.18059495208 | 8.80799 | 0.443684053311 |  8.82166401256 |  0.992602 | 1.33356551855 |    0.0029652 |   2.29260158144 | 0.22239 | 2.96520443701 | 10.9859 | 0.652532638153 | 12.1331994643 |   0.195675030982 |  0.0799244106766 |    0.315519788168 |  -0.00661328375878 |   0.412327201996 |  -0.0328948989232 |   -0.133431984267 |  -0.493229574746 | -0.0798223860159 |  0.8661 |  1.09769474728 | 12.5042503971 |
|       Oph.2 |       Oph |  246.68405 |  -24.58005 |      Isolated |         3.072 |         3.072 | 2.41055384454 | 2.72946072249 | 2.88842667295 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.684171 |       -24.580215 |               -- |               -- |   246.684128 |   -24.580099 |     246.68417 |     -24.58014 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.6833 |              -24.58 |     246.684146 |     -24.580097 |            0.0007 | 0.00320848310366 |  0.0152310691774 |             0.239 |            0.744 |             1.61 |             2.24 |  0.785941786482 |   3.19089416364 |             -- |  7.54814601642 |  7.94113849476 |    8.12 |   8.83050602827 | 10.6406898638 | 8.52756771277 |  10.0970914757 |  7.81969899971 |  0.22 |    -- |  0.12 |   0.823503981896 |    3.23902005761 |            0.0007 | 0.000320848310366 |  0.00152310691774 |            0.0239 |            0.0744 |             0.161 |             0.224 |  0.102363671389 |  0.294128841185 |          0.0653 |  0.601857255395 | 0.766174350282 |  0.812 | 0.883050602827 | 1.88267315943 | 5.28335188584 |  7.4820948527 |  8.4557044126 |            0.022 |      -- |           0.012 |      U |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |           5.0 | 5.00000017824 | 0.00400000018999 | 0.00400000081278 |            1.0 | 14.0 | 77.8468017578 |    2.08355957957 |    37.5368221975 |  0.970767 | 1.21758981463 |   0.00153328 |   1.41337464533 |   0.11616 |  1.94371439654 | 11.4583 | 0.646937139108 |  47.7589945507 |   1.11195 | 1.27245860684 |    0.0014826 |   1.53191416867 | 0.22239 | 1.48260221851 | 14.0329 | 0.976412085853 | 71.1636362708 |   0.229397582734 | -0.0412482466259 |    0.859141519172 |     0.332145267745 |  0.0280699570906 |   -0.200279154496 |  -0.0330635987263 |  -0.819867389037 |  -0.777298838705 |   1.068 |  1.19002356927 | 30.2060334105 |
|       Oph.3 |       Oph |  246.78931 | -24.621749 |      Isolated |         3.072 |         3.072 | 2.15638127137 | 2.94586241415 | 3.09854402316 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.789258 |       -24.621996 |               -- |               -- |   246.789169 |   -24.621836 |            -- |            -- |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |              246.79 |            -24.6225 |     246.789293 |     -24.621881 |            0.0007 |  0.0389672666788 |   0.928817808628 |                -- |               -- |             12.8 |               -- |   20.6968824736 |   57.1945870872 |             -- |  83.5498162056 |   87.378670328 |    49.1 |   84.8399405495 | 65.5511016136 | 36.4908797409 |  16.3025062201 |  6.10078367922 |  0.41 | 0.057 | 0.095 |   0.544348947582 |    3.50514668773 |            0.0007 |  0.00389672666788 |   0.0928817808628 |            0.0217 |                -- |              1.35 |            0.0312 |   1.45063678193 |   4.00500759713 |            0.48 |   5.85601699139 |  6.16362506977 |   4.91 |  8.48399405495 |  6.8048762076 | 9.75963465176 | 9.27257507582 | 7.56518780246 |            0.041 |  0.0057 |          0.0095 |      U |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |          59.5 | 59.4999964911 | 0.00700000021607 | 0.00699999965559 | 0.699999988079 | 10.0 | 37.8636474609 |    1.54348170234 |    20.8618311828 |   11.9894 | 1.24626089211 |   0.00222223 |   1.34601218043 |  0.168735 |  1.95998939833 | 11.1128 |  0.50580636176 |  17.4314470212 |   16.3828 | 1.33356551855 |   0.00444781 |   1.69690692187 | 0.22239 | 2.96520443701 | 13.2883 | 0.758222860189 | 25.4818736461 |   0.389730398588 |   0.234445168929 |     -0.5043770084 |     -1.04385297355 |   0.293229528936 |   0.0554602374227 |   -0.300074182046 |  -0.767901610606 |  -0.423982220198 |   227.2 |  13.3926112671 | 32.9318140464 |
|       Oph.4 |       Oph |  246.76021 | -24.624333 |      Extended |     10.824574 |     8.2143328 | 6.05312234343 |  5.7341362003 | 5.62125508808 | 2.65065310147 | 3.15865817952 | 3.12085763998 |        246.75966 |        -24.62436 |               -- |               -- |   246.759659 |   -24.624218 |            -- |            -- |            -- |            -- |       246.7573 |       -24.6267 |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |      246.75973 |     -24.624231 |  0.00344261550345 |  0.0659325942397 |   0.396579653025 |               1.4 |             1.97 |             5.03 |             10.7 |   5.89492972532 |   8.75646328486 |             -- |   16.278796761 |   17.928454176 |    29.1 |   60.5267905796 | 28.0226879697 |            -- |             -- |             -- |    -- |  0.26 |    -- |   0.185629488356 |    1.75467410996 | 0.000344261550345 |  0.00659325942397 |   0.0396579653025 |              0.14 |             0.197 |             0.503 |              1.46 |  0.417952695114 |  0.618931888301 |              -- |    1.1434115274 |   1.3081468982 |   2.91 |  7.33315697115 | 2.80226879697 |            -- |            -- |            -- |               -- |   0.026 |              -- |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 14.2999992371 | 14.2999995032 | 0.00400000018999 | 0.00400000081278 |  1.29999995232 | 10.0 | 46.8264503479 |     2.2467143635 |    42.0930853486 |   2.90737 | 1.23068237289 |   0.00199489 |   1.48136438631 |  0.144872 |  1.85882529866 | 9.05704 | 0.581612386746 |  22.3492568826 |   3.82511 | 1.31309277395 |    0.0014826 |   1.53191416867 | 0.22239 | 2.96520443701 | 11.5599 | 0.869179373079 |  33.601381196 |   0.226366424886 |  0.0615020714077 |   0.0833983088629 |    -0.155773970056 |  -0.499051644682 |  0.00334169697965 |  -0.0688699095396 |  -0.718984880037 |  -0.634882848948 |     0.0 |   4.5030861546 | 36.9092465531 |
|       Oph.5 |       Oph |  246.77825 | -24.637615 |      Isolated |         3.072 |         3.072 | 2.65637699984 | 3.68318984424 | 4.08175321585 | 2.65065310147 | 3.15865817952 | 3.12085763998 |        246.77819 |       -24.637569 |               -- |               -- |   246.778137 |   -24.637455 |     246.77821 |      -24.6375 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.7792 |            -24.6378 |     246.778234 |     -24.637499 |            0.0007 |  0.0019583934918 |  0.0272602848709 |              0.24 |            0.416 |            0.553 |            0.695 |  0.335569019625 |   1.17973785445 |           2.79 |  2.35709737372 |  3.05446598812 |    6.07 |   4.09876318409 | 7.59633147268 | 4.45629909141 |  1.47356055918 |  1.32719193473 |   0.1 |  0.16 | 0.075 |   0.352176551292 |   0.769626562117 |            0.0007 |  0.00019583934918 |  0.00272602848709 |             0.024 |            0.0416 |            0.0553 |            0.0695 | 0.0652778095496 |  0.156206052406 |           0.279 |  0.231135118547 | 0.429694598414 |  0.607 |  1.07065780665 | 3.95514128261 | 5.78307011558 | 3.85116470183 | 2.54881861672 |             0.01 |   0.016 |          0.0075 |      U |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 2.88599991798 | 2.88600004039 | 0.00400000018999 | 0.00400000081278 |  1.29999995232 | 14.0 |  68.381729126 |    1.73821387603 |    26.1556146286 |  0.656296 | 1.27730956498 |   0.00206119 |   1.60543311442 |   0.16631 |  2.91430282432 | 8.11674 | 0.576776375123 |   29.085966325 |  0.822844 | 1.37251603885 |    0.0029652 |   2.29260158144 | 0.22239 | 2.96520443701 | 9.86737 | 0.877893507016 | 43.2020998752 |   0.343399435749 |  0.0462947906185 |   0.0770121434136 |    -0.207293983749 |  -0.317644375068 |  -0.0806199852223 |    0.081050493336 |   -1.00433821072 |    -0.6646177465 |   32.64 |  0.53428820958 | 34.1792352556 |
|       Oph.6 |       Oph |  246.81534 | -24.646048 |      Isolated |         3.072 |         3.072 |  2.6225630225 | 3.39075638743 | 4.03879923843 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.815673 |       -24.645699 |               -- |               -- |   246.815292 |   -24.645876 |            -- |            -- |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.8162 |            -24.6461 |             -- |             -- |            0.0007 |           0.0009 |           0.0015 |          0.000653 |           0.0297 |           0.0374 |           0.0592 |  0.430812111286 |   4.30505939359 |          0.993 |  8.53879931115 |  8.17948388249 | 14000.0 |   11.8495323347 | 9.62249551589 | 7.69933743429 |  1.87118732987 | 0.337208925082 |  0.18 |    -- | 0.047 |    2.36087883034 |    2.00138696883 |            0.0007 |            0.0009 |            0.0015 |           0.00167 |           0.00297 |            0.0113 |            0.0228 |  0.140062099169 |  0.331922232328 |           0.355 |  0.616541118426 | 0.625099605718 | 1400.0 |  1.18495323347 | 4.26427607742 | 10.2242951282 | 10.4648190164 | 8.96817548148 |            0.018 |      -- | 0.0047000002861 |      U |      U |       U |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |        9.5625 | 9.56250001412 | 0.00400000018999 | 0.00400000081278 | 0.699999988079 | 12.0 |          90.0 |   0.834698250087 |    7.22226354594 |   3.40961 | 1.49805234306 |   0.00306694 |   1.80859533951 |  0.103209 |    2.021152805 | 3.16831 | 0.559274181245 |  16.0202000674 |   4.57753 | 1.65774539921 |   0.00444781 |   2.29260158144 |     0.0 | 2.96520443701 | 4.47295 | 0.826520364582 | 23.1202002671 |   0.516854053881 |    0.17588385077 |    0.284902732301 |    -0.385224121047 |   0.316079178302 |   -0.110938323619 |   -0.408868425956 |  -0.507199619449 |  -0.341761378822 |  0.7837 | 0.732424015386 | 11.4658634438 |
|       Oph.7 |       Oph |  246.86663 | -24.659398 |      Isolated |         3.072 |         3.072 | 2.40247772262 | 2.73427427531 | 3.02914278379 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.866666 |       -24.659206 |               -- |               -- |   246.866608 |   -24.659267 |     246.86667 |     -24.65931 |      246.8668 |      -24.6591 |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.8679 |            -24.6592 |     246.866781 |     -24.659307 |            0.0007 |  0.0034601863008 |   0.047025192529 |             0.731 |             1.83 |             2.94 |             2.32 |    2.9271790301 |   30.7219150458 |             -- |  70.9402183329 |  70.4801420784 |    34.7 |   65.5166286097 |  44.630178858 | 37.3632046782 |  23.6575314428 |  13.9263852996 |  0.36 |  0.36 |  0.06 |    1.35225276637 |    2.41306053682 |            0.0007 |  0.00034601863008 |   0.0047025192529 |            0.0971 |             0.183 |             0.294 |             0.252 |  0.224176820542 |   2.16258127825 |              -- |   4.97279468141 |  4.95663516443 |   3.47 |  6.55166286097 |  4.4630178858 | 24.1134187361 | 22.4856179384 | 15.3131364315 |            0.036 |   0.036 |           0.006 |      U |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 26.6000003815 | 26.6000036792 |  0.0219999998808 |  0.0220000021756 | 0.699999988079 | 14.0 |  74.742477417 |    1.57223337144 |     26.107709703 |   4.90071 | 1.21667381648 |   0.00434137 |   1.26811353182 |   0.16269 |  1.68729608131 | 7.09905 | 0.583705317411 |    26.52349376 |     6.903 |  1.3301329853 |          0.0 |             1.0 | 0.22239 | 1.48260221851 | 9.15182 | 0.881676081367 | 39.1498613866 |   0.329544778762 |    0.29274670022 |    -0.47422180373 |     -0.47422180373 |   0.358859195668 |   -0.221887099157 |   0.0244594016816 |   -0.81223733387 |  -0.549425290362 |    11.8 |  6.47238291789 |  18.683370062 |
|       Oph.8 |       Oph |  246.90496 | -24.509678 |      Isolated |         3.072 |         3.072 |           0.0 | 2.37688334167 | 3.16861707088 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.904996 |       -24.509816 |               -- |               -- |   246.904907 |   -24.509678 |     246.90496 |     -24.50972 |      246.9015 |      -24.5084 |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |             246.905 |            -24.5094 |     246.904958 |     -24.509731 |   0.0946429818869 |   0.305000245571 |   0.618202149868 |              1.41 |              1.6 |             4.06 |              6.0 |   3.53560542442 |    23.107697192 |             -- |  39.9505347051 |  51.6408105728 |    20.8 |   27.9322583096 | 13.9257229962 | 4.52753796131 | 0.910714007636 |             -- |  0.18 |    -- |  0.06 |   0.550147295028 |     1.0038197091 |  0.00946429818869 |   0.0305000245571 |   0.0618202149868 |             0.141 |              0.16 |             0.406 |               0.6 |  0.258553980596 |   1.62086288236 |              -- |   2.79889376656 |   3.6259417618 |   2.08 |  2.79322583096 | 2.40877710717 | 5.60360337351 | 5.40853297021 |            -- |            0.018 |      -- |           0.006 |      N |      N |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U |  26.579000473 | 26.5789984829 | 0.00700000021607 | 0.00699999965559 | 0.699999988079 | 14.0 | 80.9152832031 |    1.05641940179 |    11.6125637263 |   5.14505 | 1.22945451613 |   0.00230633 |   1.39768226501 |  0.124971 |  2.36270630399 | 14.2401 | 0.552228431459 |   12.038509842 |   7.51012 | 1.33356551855 |   0.00444781 |   1.69690692187 | 0.22239 | 2.96520443701 | 18.5823 | 0.829289603215 | 17.7722238924 |   0.253126361737 |   0.255879510852 |   -0.328829711796 |     -0.71813801691 |   0.571568534481 |  -0.0504390206814 |  -0.0413769641273 |  -0.671686156617 |  -0.477167505614 |   115.1 |  5.00392322969 | 38.2217979712 |
|       Oph.9 |       Oph |  246.84073 | -24.498241 |      Isolated |         3.072 |         3.072 | 3.04229493858 | 3.12935683047 |           0.0 | 2.65065310147 | 3.15865817952 | 3.12085763998 |       246.840791 |       -24.498213 |               -- |               -- |    246.84079 |   -24.498093 |     246.84083 |     -24.49814 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |            246.8408 |            -24.4986 |     246.840852 |     -24.498156 |            0.0007 |           0.0009 |  0.0311265084893 |             0.467 |            0.925 |             1.44 |             1.73 |   1.16717630044 |   3.42453965605 |           4.36 |   6.0275309001 |  5.80611571019 |    5.11 |    4.5648784025 | 3.19173523568 |            -- |             -- |             -- |  0.03 |    -- |  0.02 |   0.488775122555 |   0.880092411987 |            0.0007 |            0.0009 |  0.00311265084893 |            0.0467 |            0.0925 |             0.144 |             0.173 |  0.118828324245 |  0.304218695935 |           0.436 |  0.494174988593 |  0.72961884109 |  0.521 |  0.45648784025 | 1.06685926081 |            -- |            -- |            -- |            0.003 |      -- |           0.002 |      U |      U |       N |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |        N |         N |         N |         N |         N |         U |          N |          U | 11.8159990311 | 11.8159984833 |  0.0010000000475 |            0.001 | 0.699999988079 | 14.0 | 80.9152832031 |    2.07677460214 |    32.9012269572 |   2.71169 | 1.29593066693 |  0.000526051 |    1.4399820677 |  0.100939 |  2.35516886981 | 12.5015 | 0.644462285361 |  42.5891608632 |   3.34104 | 1.36851521951 |          0.0 |             1.0 |     0.0 | 2.96520443701 | 13.8234 | 0.978667283306 |  62.637436257 |   0.643418133259 |   0.549059391022 |    0.998120903969 |     0.998120605946 |   0.189524337649 |  -0.0935020100015 |   -0.143285125494 |    -1.0831623512 |  -0.585020860936 |   88.21 | 0.990687160773 |  39.624284735 |
|      S140.1 |      S140 |  334.88618 |  63.323456 |      Isolated |         3.072 |         3.072 | 2.56564504377 | 2.82296368118 | 3.16031269435 | 2.52148440607 | 3.08488763893 | 3.46129730013 |       334.885814 |        63.323277 |               -- |               -- |           -- |           -- |     334.88592 |      63.32339 |            -- |            -- |             -- |             -- |                -- |                -- |               -- |               -- |               -- |               -- |                  -- |                  -- |             -- |             -- |            0.0007 |           0.0009 |           0.0015 |   0.0331552065909 |   0.133828341961 |   0.445346087217 |   0.973295450211 |  0.625067964187 |   3.55613157456 |             -- |  9.96613309733 |  11.0803521416 |      -- |              -- |            -- |            -- |             -- |             -- |    -- |    -- |    -- |    1.82762336888 |    4.36628424332 |            0.0007 |            0.0009 |            0.0015 |  0.00331552065909 |   0.0133828341961 |   0.0445346087217 |   0.0973295450211 | 0.0612733269923 |  0.254917982539 |              -- |  0.710952151937 | 0.800019094907 |     -- |             -- |            -- |            -- |            -- |            -- |               -- |      -- |              -- |      U |      U |       U |       N |       N |       N |       N |        N |        N |       N |        N |        N |       N |       -- |        -- |        -- |        -- |        -- |         U |          N |          U |         21.25 | 21.2500013074 |  0.0340000018477 |  0.0339999972438 | 0.699999988079 | 14.0 |           0.0 |    1.27963916437 |    16.9177547528 |   12.2972 | 1.50980595253 |      0.13878 |   3.06644351836 |  0.154017 |  2.29124905516 |  7.7348 | 0.578590327559 |   13.138265082 |   7.93192 | 1.39504246395 |    0.0252042 |   1.90675579069 | 0.22239 | 2.96520443701 |     0.0 |  0.87476790345 | 19.2418751762 |   0.891955971718 |   0.322591632605 |     2.35715556145 |     0.563202559948 |   0.445791393518 |   -0.144115050589 |     1.74198138714 |  -0.883719284033 |   -0.52534820387 |    38.6 |  22.8660454868 | 26.7679439978 |
